year,month,day,Temp,TMax,Tmin,SLP,Humidity,PPresure,VVisiblity,VavgWindSpeed,VMWindSpeed,VGspeed,RAin,SNow,TStrom,FoG
2013,June,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,20,30,33.8,27,998.8,79,34.29,5,1.9,3.5,-,,,,
2013,June,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,24,,,,,,,,,,,o,,,
2013,June,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,26,,,,,,,,,,,o,,,
2013,June,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,June,29,,,,,,,,,,,o,,,
2013,June,30,27.8,29.2,26.6,998,85,4.57,4.2,1.9,3.5,-,o,,,
2013,July,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,2,30,33.5,27.7,998.5,72,0,4.8,2.8,3.5,-,,,,
2013,July,3,29.3,34,28,1000.4,78,0,4.8,2.8,3.5,-,,,,
2013,July,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,6,30.4,32.7,27.8,1003.7,73,0,4.5,3.5,5.4,-,,,,
2013,July,7,,,,,,,,,,,,,,
2013,July,8,,,,,,,,,,,,,,
2013,July,9,,,,,,,,,,,,,,
2013,July,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,11,29.8,33,27.8,1000.9,76,0,4.7,6.1,11.1,-,o,,,
2013,July,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,14,28.7,32,27.6,999.6,83,2.79,5,4.6,7.6,-,o,,,
2013,July,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,16,29.7,33.6,28,1000.3,77,0.25,4.8,4.6,7.6,-,,,,
2013,July,17,,,,,,,,,,,o,,,
2013,July,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,19,,,,,,,,,,,,,,
2013,July,20,,,,,,,,,,,o,,,
2013,July,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,23,30,34.6,28.7,998.9,72,1.02,4.8,5,13,-,o,,,
2013,July,24,30.6,34.2,28.4,998.7,68,0,4.8,5.6,9.4,-,,,,
2013,July,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,July,26,27.8,30,26.8,996.4,86,7.87,4,7,9.4,-,o,,,
2013,July,27,,,,,,,,,,,o,,,
2013,July,28,,,,,,,,,,,o,,,
2013,July,29,,,,,,,,,,,o,,,
2013,July,30,29,32.6,26.8,996.4,76,1.02,4.8,6.5,9.4,-,o,,o,
2013,July,31,28.3,31,27,998,80,0.51,4.8,4.1,5.4,-,,,,
2013,August,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,4,29.2,33,27.4,1001.3,79,0,4.5,1.9,3.5,-,o,,,
2013,August,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,13,29.1,32.8,26,1002.7,79,1.02,4.8,0,-,-,,,,
2013,August,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,16,27.6,31.3,25.4,1002.4,85,37.59,4.8,2.8,3.5,-,o,,,
2013,August,17,,,,,,,,,,,,,,
2013,August,18,,,,,,,,,,,,,,
2013,August,19,,,,,,,,,,,,,,
2013,August,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,21,28.2,30.5,25.9,999.9,85,12.19,4.8,3.5,5.4,-,o,,,
2013,August,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,23,29.8,33.5,27,1001.1,76,0,4.8,2.2,5.4,-,,,,
2013,August,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,27,27.7,32.2,25.6,1001,86,9.91,4.2,6.5,11.1,-,o,,,
2013,August,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,August,29,,,,,,,,,,,,,,
2013,August,30,,,,,,,,,,,o,,,
2013,August,31,,,,,,,,,,,o,,o,
2013,September,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,2,29.2,32.2,27.6,1005,81,0,5,4.1,5.4,-,,,,
2013,September,3,29.1,32.6,27.2,1003.8,79,1.27,4.8,3.5,3.5,-,,,,
2013,September,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,7,29.6,33,27.2,1006.4,76,1.27,5,2.2,5.4,-,,,,
2013,September,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,9,,,,,,,,,,,,,,
2013,September,10,,,,,,,,,,,o,,,
2013,September,11,,,,,,,,,,,,,,
2013,September,12,29.2,32.3,26.5,1007.2,82,1.52,4.8,0,-,-,o,,,
2013,September,13,30.9,35.7,27,1005.7,75,0,4.8,1.9,3.5,-,,,,
2013,September,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,16,28.6,32.8,25.4,1001.2,80,6.6,4.5,0,-,-,,,,
2013,September,17,,,,,,,,,,,,,,
2013,September,18,,,,,,,,,,,o,,o,
2013,September,19,,,,,,,,,,,,,,
2013,September,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,21,29.3,35,27,1003.8,79,1.02,4.5,0.9,3.5,-,,,,
2013,September,22,28.9,34.3,27.7,1002.2,84,14.22,4.8,0.9,3.5,-,o,,,
2013,September,23,30.6,34.2,27.5,1001.5,77,15.24,4.8,0,-,-,,,,
2013,September,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,September,26,,,,,,,,,,,,,,
2013,September,27,,,,,,,,,,,,,o,
2013,September,28,,,,,,,,,,,,,,
2013,September,29,26.7,30.1,25,1003.5,88,11.68,4.8,3.5,5.4,-,o,,,
2013,September,30,26.4,29.6,25.2,1004.3,84,13.97,5,2.2,5.4,-,o,,,
2013,October,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,2,29.3,35,25.8,1007.7,73,0.25,4.8,2.2,5.4,-,,,,
2013,October,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,7,27,31.2,24.7,1008.2,86,0.76,4.5,0,-,-,,,,
2013,October,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,11,29,34.7,24.4,1008.1,68,0,4.8,0.9,3.5,-,,,,
2013,October,12,,,,,,,,,,,,,,
2013,October,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,17,,,,,,,,,,,,,,
2013,October,18,,,,,,,,,,,,,,
2013,October,19,29.2,34.5,25.6,1009.9,73,0,4.5,0.9,3.5,-,,,,
2013,October,20,27,33.2,25.2,1009.2,80,0.76,4.8,3.7,7.6,-,o,,o,
2013,October,21,25.4,30.7,23.5,1009.3,89,36.32,4.8,0,-,-,o,,o,
2013,October,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,23,,,,,,,,,,,,,,
2013,October,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,25,,,,,,,,,,,o,,o,
2013,October,26,,,,,,,,,,,o,,,
2013,October,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,October,30,25.3,31.5,21.8,1012.4,63,0,4.8,0.9,3.5,-,,,,
2013,October,31,25,31.5,20.1,1013.3,66,0,4,0,-,-,,,,
2013,November,1,24.8,30.9,21.4,1012.6,67,0,3.7,0,-,-,,,,
2013,November,2,24.9,31,21.4,1012.2,70,0,3.7,0.9,3.5,-,,,,
2013,November,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,5,24.1,29.4,21.1,1014.4,71,0,4,0,-,-,,,,
2013,November,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,7,,,,,,,,,,,,,,
2013,November,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,9,,,,,,,,,,,,,,
2013,November,10,,,,,,,,,,,,,,
2013,November,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,12,24.5,30.1,19.8,1010.3,48,0,4.2,2.2,5.4,-,,,,
2013,November,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,16,24.2,32.1,18,1012.9,56,0,4.8,0.9,3.5,-,,,,
2013,November,17,23.1,32,19.5,1012.3,66,0,4.2,0.9,3.5,-,,,,
2013,November,18,,,,,,,,,,,,,,
2013,November,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,21,,,,,,,,,,,,,,
2013,November,22,,,,,,,,,,,,,,
2013,November,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,24,21.3,28.2,16.4,1011.9,66,0,4.2,0,-,-,,,,
2013,November,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,27,21.9,29,17.8,1011.7,74,0,4.8,0,-,-,,,,
2013,November,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,November,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,December,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,December,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,December,3,22.1,29,18,-,72,0,4,0.9,3.5,-,,,,
2013,December,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,December,5,22.3,29,18.8,1010.9,73,0,3.9,0,-,-,,,,
2013,December,6,22.3,29.4,18.2,1010.8,67,0,4,0,-,-,,,,
2013,December,7,,,,,,,,,,,,,,
2013,December,8,,,,,,,,,,,,,,
2013,December,9,,,,,,,,,,,,,,
2013,December,10,23,28.6,18,1010,68,0,4.3,2,3.5,-,,,,
2013,December,11,22.4,28,16.8,1011.6,61,0,4,2,3.5,-,,,,
2013,December,12,22.3,26,16.6,1011.9,57,0,4.2,0,-,-,,,,
2013,December,13,,,,,,,,,,,,,,
2013,December,14,,,,,,,,,,,,,,
2013,December,15,,,,,,,,,,,,,,
2013,December,16,19.5,27,13,1014.8,66,0,3.7,0.9,3.5,-,,,,
2013,December,17,19.5,28,13,1013.1,59,0,3.4,0,-,-,,,,
2013,December,18,19.1,25.4,13,1012.7,67,0,3.9,0.6,3.5,-,,,,
2013,December,19,,,,,,,,,,,,,,
2013,December,20,,,,,,,,,,,,,,
2013,December,21,,,,,,,,,,,,,,o
2013,December,22,21,24.4,16.3,1017.4,72,0,2.7,0,-,-,,,,
2013,December,23,22.5,26.6,17,1016.7,67,0,3.5,1.5,3.5,-,,,,
2013,December,24,20.3,26.4,16,1016.9,70,0,3.4,2.2,5.4,-,,,,
2013,December,25,,,,,,,,,,,,,,o
2013,December,26,,,,,,,,,,,,,,o
2013,December,27,,,,,,,,,,,,,,o
2013,December,28,16.6,21.6,13.3,1016.1,80,0,1.6,0,-,-,,,,o
2013,December,29,16.2,21.6,13.7,1016.1,84,0,1.8,0.9,3.5,-,,,,o
2013,December,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013,December,31,18.4,23.7,13.4,1016.8,58,0,3.1,0.7,3.5,-,,,,
2014,January,1,18.2,25.7,11.6,1015.9,64,0,3.4,0,-,-,,,,
2014,January,2,20.9,25.2,13.5,1016.4,62,0,3.9,2.2,3.5,-,,,,
2014,January,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,4,19.2,22.5,13.5,1015.1,59,0,3.1,4.6,7.6,-,,,,
2014,January,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,7,,,,,,,,,,,,,,o
2014,January,8,,,,,,,,,,,,,,o
2014,January,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,11,,,,,,,,,,,o,,,
2014,January,12,18.8,25,16.4,1017.8,67,0,3.2,2,5.4,-,,,,
2014,January,13,18.9,24,15.8,1017.5,69,0,2.7,3.5,3.5,-,,,,
2014,January,14,17.1,22,14.8,1015.7,81,0,1.3,4.1,5.4,-,,,,o
2014,January,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,16,,,,,,,,,,,,,,o
2014,January,17,,,,,,,,,,,,,,
2014,January,18,,,,,,,,,,,,,,
2014,January,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,25,23.7,27,16.4,1014.7,49,0,2.9,3.1,5.4,-,,,,
2014,January,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,January,31,18.9,25.2,14.5,1016.5,76,0,1.4,1.5,7.6,-,,,,o
2014,February,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,2,21.9,27.5,15.2,1013.1,48,0,3.2,6.9,22.2,-,,,,
2014,February,3,14.2,18.6,11,-,-,0,3.1,3.1,5.4,-,,,,
2014,February,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,9,26.3,30,19,1008.2,51,0,2.3,1.9,3.5,-,,,,
2014,February,10,,,,,,,,,,,,,,
2014,February,11,,,,,,,,,,,,,,
2014,February,12,,,,,,,,,,,,,,
2014,February,13,21.7,27.7,16.5,1014.3,41,0,3.4,3,7.6,-,,,,
2014,February,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,15,19.7,22.6,17.4,1012.8,72,2.29,3.4,3.9,5.4,-,o,,,
2014,February,16,19.2,22.1,16.8,1012.2,85,8.38,2.4,2.4,5.4,-,o,,,
2014,February,17,,,,,,,,,,,o,,,
2014,February,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,20,,,,,,,,,,,,,,
2014,February,21,,,,,,,,,,,,,,
2014,February,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,24,24.1,28.8,19.2,1015.8,58,0,3.5,3.1,5.4,-,,,,
2014,February,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,February,26,23.4,28.5,18.3,1013.4,55,0,3.1,1.9,3.5,-,,,,
2014,February,27,24.4,29.2,16.6,1014.6,50,0,3.2,4.3,9.4,-,,,,
2014,February,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,March,1,24.8,28.6,17.7,1014.7,50,0,3.4,2.2,3.5,-,,,,
2014,March,2,25.9,29.2,18.2,1013.9,45,0,3.5,3.5,5.4,-,,,,
2014,March,3,25.1,29.4,18.5,1014.4,46,0,3.7,3.5,3.5,-,,,,
2014,March,4,,,,,,,,,,,,,,
2014,March,5,,,,,,,,,,,,,,
2014,March,6,,,,,,,,,,,,,,
2014,March,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,March,8,23.8,29.4,16,1015.9,38,0,3.9,3.9,11.1,-,,,,
2014,March,9,25.3,30.2,16.3,1014.5,34,0,4.2,2.4,3.5,-,,,,
2014,March,10,25,29.7,16.6,1014,40,0,4.7,3.9,7.6,-,,,,
2014,March,11,,,,,,,,,,,,,,
2014,March,12,,,,,,,,,,,,,,
2014,March,13,,,,,,,,,,,,,,
2014,March,14,26.8,32.5,20.7,1013.2,42,0,4.3,12,74.1,-,,,,
2014,March,15,25.2,32.1,19,1014.1,38,0,4.8,1.5,3.5,-,,,,
2014,March,16,24.6,31.2,20.2,1015,44,0,4.2,1.5,3.5,-,,,,
2014,March,17,,,,,,,,,,,,,,
2014,March,18,,,,,,,,,,,,,,
2014,March,19,,,,,,,,,,,,,,
2014,March,20,27.5,32.9,22.5,1010.6,46,0,4.5,2.8,5.4,-,,,,
2014,March,21,27,32.7,21.1,1008.1,46,0,4,2.6,7.6,-,,,,
2014,March,22,24.3,34.1,21.4,1007.8,63,10.16,4,3.7,11.1,-,,,,
2014,March,23,,,,,,,,,,,,,,
2014,March,24,,,,,,,,,,,o,,o,
2014,March,25,,,,,,,,,,,,,,
2014,March,26,29.3,33.7,23.5,1010,64,0,4,3.1,7.6,-,,,,
2014,March,27,29.4,36,25.2,1008.3,69,0,4.5,1.5,3.5,-,,,,
2014,March,28,30.2,36,25.8,1007.9,51,0,4.2,3.7,7.6,-,,,,
2014,March,29,,,,,,,,,,,,,,
2014,March,30,,,,,,,,,,,,,,
2014,March,31,,,,,,,,,,,,,,
2014,April,1,30.7,36.6,26.2,1005.4,53,0,4.3,3,5.4,-,,,,
2014,April,2,31.2,36.4,26,1006.1,48,0,5.1,2.8,5.4,-,,,,
2014,April,3,29.7,37,23.9,1006.9,55,20.07,5,2.2,5.4,-,,,,
2014,April,4,,,,,,,,,,,o,,o,
2014,April,5,,,,,,,,,,,,,,
2014,April,6,,,,,,,,,,,,,,
2014,April,7,29.5,34,23.3,1008.2,67,0,4.5,4.1,5.4,-,,,,
2014,April,8,30,34.2,26.8,1007.1,69,0.25,4.5,4.6,7.2,-,,,,
2014,April,9,30.9,34.7,27.2,1008.2,64,0,5,4.6,7.6,-,,,,
2014,April,10,,,,,,,,,,,,,,
2014,April,11,,,,,,,,,,,,,,
2014,April,12,,,,,,,,,,,,,,
2014,April,13,30.4,35.7,23.6,1009.9,42,0,5.3,3.3,5.4,-,,,,
2014,April,14,28.8,36,23.6,1010.3,53,0,4.8,1.1,3.5,-,,,,
2014,April,15,29.3,35.6,25.4,1008.7,53,0,4.8,1.1,3.5,-,,,,
2014,April,16,,,,,,,,,,,,,,
2014,April,17,,,,,,,,,,,,,,
2014,April,18,,,,,,,,,,,,,,
2014,April,19,31,37.7,27,1007.2,58,0,4.5,0.6,3.5,-,,,,
2014,April,20,32.4,38.5,26.2,1006.9,47,0,4.8,1.5,3.5,-,,,,
2014,April,21,32,37.8,26.6,1008.7,34,0,5,1.9,3.5,-,,,,
2014,April,22,,,,,,,,,,,,,,
2014,April,23,,,,,,,,,,,,,,
2014,April,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,April,25,,,,,,,,,,,,,,
2014,April,26,31.9,38,26.8,1006.9,55,0,5,3.3,5.4,-,,,o,
2014,April,27,32.7,37,25.5,1007,60,0,5,7.4,33.5,-,,,,
2014,April,28,29.2,35,22.5,1007.1,65,7.11,4.7,2.2,5.4,-,o,,o,
2014,April,29,,,,,,,,,,,,,,
2014,April,30,,,,,,,,,,,,,,
2014,May,1,29.2,36,21.2,1006.6,68,14.99,4.5,8.1,18.3,-,o,,o,
2014,May,2,29.5,33.5,21.1,1007.5,64,3.05,4.8,3.3,11.1,-,,,,
2014,May,3,28.7,34.7,25.2,1006.8,58,0,5,2.8,3.5,-,,,,
2014,May,4,,,,,,,,,,,,,,
2014,May,5,,,,,,,,,,,,,,
2014,May,6,,,,,,,,,,,,,,
2014,May,7,26.8,35.3,24.6,1006.7,79,21.84,5.3,4.8,7.6,-,,,,
2014,May,8,30.6,36,23.7,1003,69,0,5,4.4,5.4,-,,,,
2014,May,9,31.7,37.3,28.5,1000.9,66,0,5.1,6.1,7.6,-,,,,
2014,May,10,,,,,,,,,,,,,,
2014,May,11,,,,,,,,,,,o,,,
2014,May,12,,,,,,,,,,,,,,
2014,May,13,31.1,37.4,27,1004.3,67,15.24,5,5,11.1,-,,,o,
2014,May,14,32.8,37.2,23,1003.5,55,0,5.3,3.5,3.5,-,,,,
2014,May,15,30.6,36.7,26.8,1002.5,62,0,5.3,3.9,5.4,-,,,,
2014,May,16,,,,,,,,,,,,,,
2014,May,17,,,,,,,,,,,,,,
2014,May,18,,,,,,,,,,,,,,
2014,May,19,32.8,36.4,28.3,1005.7,64,0,5.6,6.3,11.1,-,,,,
2014,May,20,32.6,37.4,28.2,1003.5,63,0,5.8,5.4,7.6,-,,,,
2014,May,21,31.4,37.4,27.5,1002,65,0,5,4.6,7.6,-,,,,
2014,May,22,,,,,,,,,,,,,,
2014,May,23,,,,,,,,,,,,,,
2014,May,24,,,,,,,,,,,o,,o,
2014,May,25,27.6,34,24.7,1008.6,81,20.32,4.8,1.1,5.4,-,o,,o,
2014,May,26,29.3,33.8,24.7,1008.6,74,0,4.8,2.2,5.4,-,o,,o,
2014,May,27,28.8,32.2,26.8,1007.4,80,9.4,4.2,1.9,3.5,-,o,,o,
2014,May,28,,,,,,,,,,,o,,,
2014,May,29,,,,,,,,,,,,,,
2014,May,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,May,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,June,1,27.4,31.1,24.2,1004.9,81,1.52,4.5,1.9,3.5,-,o,,,
2014,June,2,27,29.6,24.5,1004.9,90,71.88,4,0.9,3.5,-,o,,o,
2014,June,3,31.2,36,25.5,1003.4,71,17.53,4.8,3.1,5.4,-,,,,
2014,June,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,June,5,,,,,,,,,,,,,,
2014,June,6,,,,,,,,,,,,,,
2014,June,7,,,,,,,,,,,,,,
2014,June,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,June,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,June,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,June,11,27.7,33.8,24,998.9,81,22.1,4.2,3.1,3.5,-,o,,o,
2014,June,12,33.4,36.6,23.2,996.7,68,0,4.7,2.2,3.5,-,,,,
2014,June,13,29.5,34,23.9,997.4,75,11.94,4.8,3.1,5.4,-,,,o,
2014,June,14,,,,,,,,,,,,,,
2014,June,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,June,16,,,,,,,,,,,,,,
2014,June,17,,,,,,,,,,,o,,,
2014,June,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,June,19,28.9,32.5,27,996,83,16,4.3,0.6,3.5,-,o,,o,
2014,June,20,28.2,29.8,25.5,995.7,86,19.3,5,0.7,3.5,-,o,,,
2014,June,21,27.2,28,26,996.8,90,22.86,4.8,3,5.4,-,o,,,
2014,June,22,,,,,,,,,,,o,,,
2014,June,23,,,,,,,,,,,o,,,
2014,June,24,,,,,,,,,,,o,,,
2014,June,25,31.1,33.3,24.7,999.2,74,0,4.7,2.6,5.4,-,,,,
2014,June,26,30.1,33.3,27,1002.3,76,1.27,4.7,1.5,3.5,-,o,,,
2014,June,27,28.9,31.2,26.9,1004,79,9.14,4.5,3.5,5.4,-,o,,,
2014,June,28,,,,,,,,,,,o,,,
2014,June,29,,,,,,,,,,,o,,o,
2014,June,30,,,,,,,,,,,,,,
2014,July,1,30.4,33.5,26.6,1001.1,69,0.51,5,5.9,9.4,-,o,,,
2014,July,2,29.3,32,27.6,999.3,77,0.51,4.3,5.2,7.6,-,,,,
2014,July,3,28.2,30.2,27.4,997.4,84,2.79,4.3,4.3,5.4,-,o,,o,
2014,July,4,,,,,,,,,,,o,,,
2014,July,5,,,,,,,,,,,o,,,
2014,July,6,,,,,,,,,,,o,,,
2014,July,7,30.6,34,26.5,1001.6,74,0,4.8,3.1,5.4,-,,,,
2014,July,8,30.3,35,27.4,999.9,76,37.08,4.8,2.4,3.5,-,o,,o,
2014,July,9,31.1,34.6,26.8,999.2,72,0,4.7,1.5,3.5,-,,,,
2014,July,10,,,,,,,,,,,o,,,
2014,July,11,,,,,,,,,,,,,,
2014,July,12,,,,,,,,,,,,,,
2014,July,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,July,14,30.9,32.8,28.8,999.5,71,0.25,4.8,3.5,3.5,-,,,,
2014,July,15,29.4,31.5,27.3,999.8,75,4.06,5,5.6,7.6,-,o,,,
2014,July,16,28.2,30.8,27,1000.2,84,8.38,4.7,4.3,5.4,-,o,,,
2014,July,17,,,,,,,,,,,o,,,
2014,July,18,,,,,,,,,,,o,,,
2014,July,19,,,,,,,,,,,o,,,
2014,July,20,29.9,32.8,26.4,995,71,1.02,4.7,6.7,7.6,-,o,,,
2014,July,21,27.5,29.2,25.6,997.5,84,10.92,4.8,4.8,7.6,-,o,,,
2014,July,22,28.6,31.4,25.5,999.9,80,8.38,4.8,4.3,5.4,-,o,,,
2014,July,23,,,,,,,,,,,o,,,
2014,July,24,,,,,,,,,,,,,o,
2014,July,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,July,26,,,,,,,,,,,,,,
2014,July,27,28.3,32,25.6,1003.5,81,24.89,4.3,1.1,3.5,-,o,,o,
2014,July,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
